,year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
8834,2016,N,Administrative and Support Services,e_20-49,Total expenditure,987,DOLLARS(millions)
8835,2016,N,Administrative and Support Services,e_20-49,Operating profit before tax,106,DOLLARS(millions)
8836,2016,N,Administrative and Support Services,e_20-49,Total assets,938,DOLLARS(millions)
8837,2016,N,Administrative and Support Services,e_20-49,Fixed tangible assets,150,DOLLARS(millions)
8838,2016,N,Administrative and Support Services,f_50-99,Activity unit,138,COUNT
8839,2016,N,Administrative and Support Services,f_50-99,Rolling mean employees,9693,COUNT
8840,2016,N,Administrative and Support Services,f_50-99,Salaries and wages paid,286,DOLLARS(millions)
8841,2016,N,Administrative and Support Services,f_50-99,"Sales, government funding, grants and subsidies",674,DOLLARS(millions)
8842,2016,N,Administrative and Support Services,f_50-99,Total income,721,DOLLARS(millions)
8843,2016,N,Administrative and Support Services,f_50-99,Total expenditure,643,DOLLARS(millions)
8844,2016,N,Administrative and Support Services,f_50-99,Operating profit before tax,82,DOLLARS(millions)
8845,2016,N,Administrative and Support Services,f_50-99,Total assets,969,DOLLARS(millions)
8846,2016,N,Administrative and Support Services,f_50-99,Fixed tangible assets,162,DOLLARS(millions)
8847,2016,N,Administrative and Support Services,g_100-199,Activity unit,84,COUNT
8848,2016,N,Administrative and Support Services,g_100-199,Rolling mean employees,11910,COUNT
8849,2016,N,Administrative and Support Services,g_100-199,Salaries and wages paid,364,DOLLARS(millions)
8850,2016,N,Administrative and Support Services,g_100-199,"Sales, government funding, grants and subsidies",790,DOLLARS(millions)
8851,2016,N,Administrative and Support Services,g_100-199,Total income,806,DOLLARS(millions)
8852,2016,N,Administrative and Support Services,g_100-199,Total expenditure,785,DOLLARS(millions)
8853,2016,N,Administrative and Support Services,g_100-199,Operating profit before tax,44,DOLLARS(millions)
8854,2016,N,Administrative and Support Services,g_100-199,Total assets,474,DOLLARS(millions)
8855,2016,N,Administrative and Support Services,g_100-199,Fixed tangible assets,82,DOLLARS(millions)
8856,2016,N,Administrative and Support Services,h_200+,Activity unit,81,COUNT
8857,2016,N,Administrative and Support Services,h_200+,Rolling mean employees,53727,COUNT
8858,2016,N,Administrative and Support Services,h_200+,Salaries and wages paid,1454,DOLLARS(millions)
8859,2016,N,Administrative and Support Services,h_200+,"Sales, government funding, grants and subsidies",2982,DOLLARS(millions)
8860,2016,N,Administrative and Support Services,h_200+,Total income,3020,DOLLARS(millions)
8861,2016,N,Administrative and Support Services,h_200+,Total expenditure,2950,DOLLARS(millions)
8862,2016,N,Administrative and Support Services,h_200+,Operating profit before tax,179,DOLLARS(millions)
8863,2016,N,Administrative and Support Services,h_200+,Total assets,1624,DOLLARS(millions)
8864,2016,N,Administrative and Support Services,h_200+,Fixed tangible assets,432,DOLLARS(millions)
8865,2016,N,Administrative and Support Services,i_Industry_Total,Activity unit,16866,COUNT
8866,2016,N,Administrative and Support Services,i_Industry_Total,Rolling mean employees,104544,COUNT
8867,2016,N,Administrative and Support Services,i_Industry_Total,Salaries and wages paid,3608,DOLLARS(millions)
8868,2016,N,Administrative and Support Services,i_Industry_Total,"Sales, government funding, grants and subsidies",9728,DOLLARS(millions)
8869,2016,N,Administrative and Support Services,i_Industry_Total,Total income,10036,DOLLARS(millions)
8870,2016,N,Administrative and Support Services,i_Industry_Total,Total expenditure,9284,DOLLARS(millions)
8871,2016,N,Administrative and Support Services,i_Industry_Total,Operating profit before tax,922,DOLLARS(millions)
8872,2016,N,Administrative and Support Services,i_Industry_Total,Total assets,8313,DOLLARS(millions)
8873,2016,N,Administrative and Support Services,i_Industry_Total,Fixed tangible assets,2324,DOLLARS(millions)
8874,2016,O,Public Administration and Safety,a_0,Activity unit,486,COUNT
8875,2016,O,Public Administration and Safety,a_0,Rolling mean employees,0,COUNT
8876,2016,O,Public Administration and Safety,a_0,Salaries and wages paid,20,DOLLARS(millions)
8877,2016,O,Public Administration and Safety,a_0,"Sales, government funding, grants and subsidies",130,DOLLARS(millions)
8878,2016,O,Public Administration and Safety,a_0,Total income,131,DOLLARS(millions)
8879,2016,O,Public Administration and Safety,a_0,Total expenditure,116,DOLLARS(millions)
8880,2016,O,Public Administration and Safety,a_0,Operating profit before tax,16,DOLLARS(millions)
8881,2016,O,Public Administration and Safety,a_0,Total assets,C,DOLLARS(millions)
8882,2016,O,Public Administration and Safety,a_0,Fixed tangible assets,25,DOLLARS(millions)
8883,2016,O,Public Administration and Safety,b_1-5,Activity unit,303,COUNT
8884,2016,O,Public Administration and Safety,b_1-5,Rolling mean employees,672,COUNT
8885,2016,O,Public Administration and Safety,b_1-5,Salaries and wages paid,35,DOLLARS(millions)
8886,2016,O,Public Administration and Safety,b_1-5,"Sales, government funding, grants and subsidies",99,DOLLARS(millions)
8887,2016,O,Public Administration and Safety,b_1-5,Total income,99,DOLLARS(millions)
8888,2016,O,Public Administration and Safety,b_1-5,Total expenditure,92,DOLLARS(millions)
8889,2016,O,Public Administration and Safety,b_1-5,Operating profit before tax,7,DOLLARS(millions)
8890,2016,O,Public Administration and Safety,b_1-5,Total assets,52,DOLLARS(millions)
8891,2016,O,Public Administration and Safety,b_1-5,Fixed tangible assets,10,DOLLARS(millions)
8892,2016,O,Public Administration and Safety,c_6-9,Activity unit,78,COUNT
8893,2016,O,Public Administration and Safety,c_6-9,Rolling mean employees,552,COUNT
8894,2016,O,Public Administration and Safety,c_6-9,Salaries and wages paid,24,DOLLARS(millions)
8895,2016,O,Public Administration and Safety,c_6-9,"Sales, government funding, grants and subsidies",56,DOLLARS(millions)
8896,2016,O,Public Administration and Safety,c_6-9,Total income,56,DOLLARS(millions)
8897,2016,O,Public Administration and Safety,c_6-9,Total expenditure,51,DOLLARS(millions)
8898,2016,O,Public Administration and Safety,c_6-9,Operating profit before tax,5,DOLLARS(millions)
8899,2016,O,Public Administration and Safety,c_6-9,Total assets,27,DOLLARS(millions)
8900,2016,O,Public Administration and Safety,c_6-9,Fixed tangible assets,5,DOLLARS(millions)
8901,2016,O,Public Administration and Safety,d_10-19,Activity unit,63,COUNT
8902,2016,O,Public Administration and Safety,d_10-19,Rolling mean employees,849,COUNT
8903,2016,O,Public Administration and Safety,d_10-19,Salaries and wages paid,29,DOLLARS(millions)
8904,2016,O,Public Administration and Safety,d_10-19,"Sales, government funding, grants and subsidies",68,DOLLARS(millions)
8905,2016,O,Public Administration and Safety,d_10-19,Total income,68,DOLLARS(millions)
8906,2016,O,Public Administration and Safety,d_10-19,Total expenditure,61,DOLLARS(millions)
8907,2016,O,Public Administration and Safety,d_10-19,Operating profit before tax,C,DOLLARS(millions)
8908,2016,O,Public Administration and Safety,d_10-19,Total assets,C,DOLLARS(millions)
8909,2016,O,Public Administration and Safety,d_10-19,Fixed tangible assets,7,DOLLARS(millions)
8910,2016,O,Public Administration and Safety,e_20-49,Activity unit,48,COUNT
8911,2016,O,Public Administration and Safety,e_20-49,Rolling mean employees,1527,COUNT
8912,2016,O,Public Administration and Safety,e_20-49,Salaries and wages paid,51,DOLLARS(millions)
8913,2016,O,Public Administration and Safety,e_20-49,"Sales, government funding, grants and subsidies",117,DOLLARS(millions)
8914,2016,O,Public Administration and Safety,e_20-49,Total income,123,DOLLARS(millions)
8915,2016,O,Public Administration and Safety,e_20-49,Total expenditure,114,DOLLARS(millions)
8916,2016,O,Public Administration and Safety,e_20-49,Operating profit before tax,9,DOLLARS(millions)
8917,2016,O,Public Administration and Safety,e_20-49,Total assets,62,DOLLARS(millions)
8918,2016,O,Public Administration and Safety,e_20-49,Fixed tangible assets,13,DOLLARS(millions)
8919,2016,O,Public Administration and Safety,f_50-99,Activity unit,9,COUNT
8920,2016,O,Public Administration and Safety,f_50-99,Rolling mean employees,636,COUNT
8921,2016,O,Public Administration and Safety,f_50-99,Salaries and wages paid,25,DOLLARS(millions)
8922,2016,O,Public Administration and Safety,f_50-99,"Sales, government funding, grants and subsidies",43,DOLLARS(millions)
8923,2016,O,Public Administration and Safety,f_50-99,Total income,43,DOLLARS(millions)
8924,2016,O,Public Administration and Safety,f_50-99,Total expenditure,43,DOLLARS(millions)
8925,2016,O,Public Administration and Safety,f_50-99,Operating profit before tax,-1,DOLLARS(millions)
8926,2016,O,Public Administration and Safety,f_50-99,Total assets,42,DOLLARS(millions)
8927,2016,O,Public Administration and Safety,f_50-99,Fixed tangible assets,7,DOLLARS(millions)
8928,2016,O,Public Administration and Safety,g_100-199,Activity unit,6,COUNT
8929,2016,O,Public Administration and Safety,g_100-199,Rolling mean employees,726,COUNT
8930,2016,O,Public Administration and Safety,g_100-199,Salaries and wages paid,34,DOLLARS(millions)
8931,2016,O,Public Administration and Safety,g_100-199,"Sales, government funding, grants and subsidies",55,DOLLARS(millions)
8932,2016,O,Public Administration and Safety,g_100-199,Total income,56,DOLLARS(millions)
8933,2016,O,Public Administration and Safety,g_100-199,Total expenditure,52,DOLLARS(millions)
8934,2016,O,Public Administration and Safety,g_100-199,Operating profit before tax,3,DOLLARS(millions)
8935,2016,O,Public Administration and Safety,g_100-199,Total assets,43,DOLLARS(millions)
8936,2016,O,Public Administration and Safety,g_100-199,Fixed tangible assets,4,DOLLARS(millions)
8937,2016,O,Public Administration and Safety,h_200+,Activity unit,15,COUNT
8938,2016,O,Public Administration and Safety,h_200+,Rolling mean employees,9915,COUNT
8939,2016,O,Public Administration and Safety,h_200+,Salaries and wages paid,379,DOLLARS(millions)
8940,2016,O,Public Administration and Safety,h_200+,"Sales, government funding, grants and subsidies",681,DOLLARS(millions)
8941,2016,O,Public Administration and Safety,h_200+,Total income,695,DOLLARS(millions)
8942,2016,O,Public Administration and Safety,h_200+,Total expenditure,662,DOLLARS(millions)
8943,2016,O,Public Administration and Safety,h_200+,Operating profit before tax,23,DOLLARS(millions)
8944,2016,O,Public Administration and Safety,h_200+,Total assets,611,DOLLARS(millions)
8945,2016,O,Public Administration and Safety,h_200+,Fixed tangible assets,86,DOLLARS(millions)
8946,2016,O,Public Administration and Safety,i_Industry_Total,Activity unit,1005,COUNT
8947,2016,O,Public Administration and Safety,i_Industry_Total,Rolling mean employees,14877,COUNT
8948,2016,O,Public Administration and Safety,i_Industry_Total,Salaries and wages paid,597,DOLLARS(millions)
8949,2016,O,Public Administration and Safety,i_Industry_Total,"Sales, government funding, grants and subsidies",1248,DOLLARS(millions)
8950,2016,O,Public Administration and Safety,i_Industry_Total,Total income,1270,DOLLARS(millions)
8951,2016,O,Public Administration and Safety,i_Industry_Total,Total expenditure,1191,DOLLARS(millions)
8952,2016,O,Public Administration and Safety,i_Industry_Total,Operating profit before tax,C,DOLLARS(millions)
8953,2016,O,Public Administration and Safety,i_Industry_Total,Total assets,1305,DOLLARS(millions)
8954,2016,O,Public Administration and Safety,i_Industry_Total,Fixed tangible assets,158,DOLLARS(millions)
8955,2016,P,Education and Training,a_0,Activity unit,2568,COUNT
8956,2016,P,Education and Training,a_0,Rolling mean employees,0,COUNT
8957,2016,P,Education and Training,a_0,Salaries and wages paid,83,DOLLARS(millions)
8958,2016,P,Education and Training,a_0,"Sales, government funding, grants and subsidies",319,DOLLARS(millions)
8959,2016,P,Education and Training,a_0,Total income,368,DOLLARS(millions)
8960,2016,P,Education and Training,a_0,Total expenditure,308,DOLLARS(millions)
8961,2016,P,Education and Training,a_0,Operating profit before tax,86,DOLLARS(millions)
8962,2016,P,Education and Training,a_0,Total assets,487,DOLLARS(millions)
8963,2016,P,Education and Training,a_0,Fixed tangible assets,188,DOLLARS(millions)
8964,2016,P,Education and Training,b_1-5,Activity unit,1347,COUNT
8965,2016,P,Education and Training,b_1-5,Rolling mean employees,3234,COUNT
8966,2016,P,Education and Training,b_1-5,Salaries and wages paid,111,DOLLARS(millions)
8967,2016,P,Education and Training,b_1-5,"Sales, government funding, grants and subsidies",312,DOLLARS(millions)
8968,2016,P,Education and Training,b_1-5,Total income,348,DOLLARS(millions)
8969,2016,P,Education and Training,b_1-5,Total expenditure,307,DOLLARS(millions)
8970,2016,P,Education and Training,b_1-5,Operating profit before tax,43,DOLLARS(millions)
8971,2016,P,Education and Training,b_1-5,Total assets,476,DOLLARS(millions)
8972,2016,P,Education and Training,b_1-5,Fixed tangible assets,278,DOLLARS(millions)
8973,2016,P,Education and Training,c_6-9,Activity unit,714,COUNT
8974,2016,P,Education and Training,c_6-9,Rolling mean employees,5088,COUNT
8975,2016,P,Education and Training,c_6-9,Salaries and wages paid,152,DOLLARS(millions)
8976,2016,P,Education and Training,c_6-9,"Sales, government funding, grants and subsidies",271,DOLLARS(millions)
8977,2016,P,Education and Training,c_6-9,Total income,305,DOLLARS(millions)
8978,2016,P,Education and Training,c_6-9,Total expenditure,294,DOLLARS(millions)
8979,2016,P,Education and Training,c_6-9,Operating profit before tax,12,DOLLARS(millions)
8980,2016,P,Education and Training,c_6-9,Total assets,229,DOLLARS(millions)
8981,2016,P,Education and Training,c_6-9,Fixed tangible assets,78,DOLLARS(millions)
8982,2016,P,Education and Training,d_10-19,Activity unit,669,COUNT
8983,2016,P,Education and Training,d_10-19,Rolling mean employees,8952,COUNT
8984,2016,P,Education and Training,d_10-19,Salaries and wages paid,291,DOLLARS(millions)
8985,2016,P,Education and Training,d_10-19,"Sales, government funding, grants and subsidies",470,DOLLARS(millions)
8986,2016,P,Education and Training,d_10-19,Total income,523,DOLLARS(millions)
8987,2016,P,Education and Training,d_10-19,Total expenditure,494,DOLLARS(millions)
8988,2016,P,Education and Training,d_10-19,Operating profit before tax,32,DOLLARS(millions)
8989,2016,P,Education and Training,d_10-19,Total assets,411,DOLLARS(millions)
8990,2016,P,Education and Training,d_10-19,Fixed tangible assets,166,DOLLARS(millions)
8991,2016,P,Education and Training,e_20-49,Activity unit,300,COUNT
8992,2016,P,Education and Training,e_20-49,Rolling mean employees,8859,COUNT
8993,2016,P,Education and Training,e_20-49,Salaries and wages paid,320,DOLLARS(millions)
8994,2016,P,Education and Training,e_20-49,"Sales, government funding, grants and subsidies",625,DOLLARS(millions)
8995,2016,P,Education and Training,e_20-49,Total income,691,DOLLARS(millions)
8996,2016,P,Education and Training,e_20-49,Total expenditure,635,DOLLARS(millions)
8997,2016,P,Education and Training,e_20-49,Operating profit before tax,64,DOLLARS(millions)
8998,2016,P,Education and Training,e_20-49,Total assets,548,DOLLARS(millions)
8999,2016,P,Education and Training,e_20-49,Fixed tangible assets,239,DOLLARS(millions)
9000,2016,P,Education and Training,f_50-99,Activity unit,87,COUNT
9001,2016,P,Education and Training,f_50-99,Rolling mean employees,5811,COUNT
9002,2016,P,Education and Training,f_50-99,Salaries and wages paid,256,DOLLARS(millions)
9003,2016,P,Education and Training,f_50-99,"Sales, government funding, grants and subsidies",540,DOLLARS(millions)
9004,2016,P,Education and Training,f_50-99,Total income,568,DOLLARS(millions)
9005,2016,P,Education and Training,f_50-99,Total expenditure,517,DOLLARS(millions)
9006,2016,P,Education and Training,f_50-99,Operating profit before tax,50,DOLLARS(millions)
9007,2016,P,Education and Training,f_50-99,Total assets,513,DOLLARS(millions)
9008,2016,P,Education and Training,f_50-99,Fixed tangible assets,228,DOLLARS(millions)
9009,2016,P,Education and Training,g_100-199,Activity unit,30,COUNT
9010,2016,P,Education and Training,g_100-199,Rolling mean employees,4161,COUNT
9011,2016,P,Education and Training,g_100-199,Salaries and wages paid,196,DOLLARS(millions)
9012,2016,P,Education and Training,g_100-199,"Sales, government funding, grants and subsidies",427,DOLLARS(millions)
9013,2016,P,Education and Training,g_100-199,Total income,436,DOLLARS(millions)
9014,2016,P,Education and Training,g_100-199,Total expenditure,396,DOLLARS(millions)
9015,2016,P,Education and Training,g_100-199,Operating profit before tax,42,DOLLARS(millions)
9016,2016,P,Education and Training,g_100-199,Total assets,658,DOLLARS(millions)
9017,2016,P,Education and Training,g_100-199,Fixed tangible assets,403,DOLLARS(millions)
9018,2016,P,Education and Training,h_200+,Activity unit,24,COUNT
9019,2016,P,Education and Training,h_200+,Rolling mean employees,11832,COUNT
9020,2016,P,Education and Training,h_200+,Salaries and wages paid,512,DOLLARS(millions)
9021,2016,P,Education and Training,h_200+,"Sales, government funding, grants and subsidies",893,DOLLARS(millions)
9022,2016,P,Education and Training,h_200+,Total income,973,DOLLARS(millions)
9023,2016,P,Education and Training,h_200+,Total expenditure,847,DOLLARS(millions)
9024,2016,P,Education and Training,h_200+,Operating profit before tax,65,DOLLARS(millions)
9025,2016,P,Education and Training,h_200+,Total assets,1875,DOLLARS(millions)
9026,2016,P,Education and Training,h_200+,Fixed tangible assets,966,DOLLARS(millions)
9027,2016,P,Education and Training,i_Industry_Total,Activity unit,5736,COUNT
9028,2016,P,Education and Training,i_Industry_Total,Rolling mean employees,47937,COUNT
9029,2016,P,Education and Training,i_Industry_Total,Salaries and wages paid,1923,DOLLARS(millions)
9030,2016,P,Education and Training,i_Industry_Total,"Sales, government funding, grants and subsidies",3858,DOLLARS(millions)
9031,2016,P,Education and Training,i_Industry_Total,Total income,4211,DOLLARS(millions)
9032,2016,P,Education and Training,i_Industry_Total,Total expenditure,3799,DOLLARS(millions)
9033,2016,P,Education and Training,i_Industry_Total,Operating profit before tax,394,DOLLARS(millions)
9034,2016,P,Education and Training,i_Industry_Total,Total assets,5197,DOLLARS(millions)
9035,2016,P,Education and Training,i_Industry_Total,Fixed tangible assets,2547,DOLLARS(millions)
9036,2016,Q,Health Care and Social Assistance,a_0,Activity unit,10038,COUNT
9037,2016,Q,Health Care and Social Assistance,a_0,Rolling mean employees,0,COUNT
9038,2016,Q,Health Care and Social Assistance,a_0,Salaries and wages paid,484,DOLLARS(millions)
9039,2016,Q,Health Care and Social Assistance,a_0,"Sales, government funding, grants and subsidies",2168,DOLLARS(millions)
9040,2016,Q,Health Care and Social Assistance,a_0,Total income,2235,DOLLARS(millions)
9041,2016,Q,Health Care and Social Assistance,a_0,Total expenditure,1635,DOLLARS(millions)
9042,2016,Q,Health Care and Social Assistance,a_0,Operating profit before tax,605,DOLLARS(millions)
9043,2016,Q,Health Care and Social Assistance,a_0,Total assets,2043,DOLLARS(millions)
9044,2016,Q,Health Care and Social Assistance,a_0,Fixed tangible assets,811,DOLLARS(millions)
9045,2016,Q,Health Care and Social Assistance,b_1-5,Activity unit,5025,COUNT
9046,2016,Q,Health Care and Social Assistance,b_1-5,Rolling mean employees,12216,COUNT
9047,2016,Q,Health Care and Social Assistance,b_1-5,Salaries and wages paid,756,DOLLARS(millions)
9048,2016,Q,Health Care and Social Assistance,b_1-5,"Sales, government funding, grants and subsidies",1995,DOLLARS(millions)
9049,2016,Q,Health Care and Social Assistance,b_1-5,Total income,2067,DOLLARS(millions)
9050,2016,Q,Health Care and Social Assistance,b_1-5,Total expenditure,1705,DOLLARS(millions)
9051,2016,Q,Health Care and Social Assistance,b_1-5,Operating profit before tax,386,DOLLARS(millions)
9052,2016,Q,Health Care and Social Assistance,b_1-5,Total assets,1420,DOLLARS(millions)
9053,2016,Q,Health Care and Social Assistance,b_1-5,Fixed tangible assets,427,DOLLARS(millions)
9054,2016,Q,Health Care and Social Assistance,c_6-9,Activity unit,1239,COUNT
9055,2016,Q,Health Care and Social Assistance,c_6-9,Rolling mean employees,9213,COUNT
9056,2016,Q,Health Care and Social Assistance,c_6-9,Salaries and wages paid,346,DOLLARS(millions)
9057,2016,Q,Health Care and Social Assistance,c_6-9,"Sales, government funding, grants and subsidies",763,DOLLARS(millions)
9058,2016,Q,Health Care and Social Assistance,c_6-9,Total income,870,DOLLARS(millions)
9059,2016,Q,Health Care and Social Assistance,c_6-9,Total expenditure,695,DOLLARS(millions)
9060,2016,Q,Health Care and Social Assistance,c_6-9,Operating profit before tax,122,DOLLARS(millions)
9061,2016,Q,Health Care and Social Assistance,c_6-9,Total assets,1245,DOLLARS(millions)
9062,2016,Q,Health Care and Social Assistance,c_6-9,Fixed tangible assets,227,DOLLARS(millions)
9063,2016,Q,Health Care and Social Assistance,d_10-19,Activity unit,1014,COUNT
9064,2016,Q,Health Care and Social Assistance,d_10-19,Rolling mean employees,13383,COUNT
9065,2016,Q,Health Care and Social Assistance,d_10-19,Salaries and wages paid,572,DOLLARS(millions)
9066,2016,Q,Health Care and Social Assistance,d_10-19,"Sales, government funding, grants and subsidies",1105,DOLLARS(millions)
9067,2016,Q,Health Care and Social Assistance,d_10-19,Total income,1186,DOLLARS(millions)
9068,2016,Q,Health Care and Social Assistance,d_10-19,Total expenditure,1096,DOLLARS(millions)
9069,2016,Q,Health Care and Social Assistance,d_10-19,Operating profit before tax,83,DOLLARS(millions)
9070,2016,Q,Health Care and Social Assistance,d_10-19,Total assets,842,DOLLARS(millions)
9071,2016,Q,Health Care and Social Assistance,d_10-19,Fixed tangible assets,347,DOLLARS(millions)
9072,2016,Q,Health Care and Social Assistance,e_20-49,Activity unit,720,COUNT
9073,2016,Q,Health Care and Social Assistance,e_20-49,Rolling mean employees,20892,COUNT
9074,2016,Q,Health Care and Social Assistance,e_20-49,Salaries and wages paid,802,DOLLARS(millions)
9075,2016,Q,Health Care and Social Assistance,e_20-49,"Sales, government funding, grants and subsidies",1782,DOLLARS(millions)
9076,2016,Q,Health Care and Social Assistance,e_20-49,Total income,1933,DOLLARS(millions)
9077,2016,Q,Health Care and Social Assistance,e_20-49,Total expenditure,1726,DOLLARS(millions)
9078,2016,Q,Health Care and Social Assistance,e_20-49,Operating profit before tax,182,DOLLARS(millions)
9079,2016,Q,Health Care and Social Assistance,e_20-49,Total assets,1425,DOLLARS(millions)
9080,2016,Q,Health Care and Social Assistance,e_20-49,Fixed tangible assets,574,DOLLARS(millions)
9081,2016,Q,Health Care and Social Assistance,f_50-99,Activity unit,270,COUNT
9082,2016,Q,Health Care and Social Assistance,f_50-99,Rolling mean employees,18537,COUNT
9083,2016,Q,Health Care and Social Assistance,f_50-99,Salaries and wages paid,694,DOLLARS(millions)
9084,2016,Q,Health Care and Social Assistance,f_50-99,"Sales, government funding, grants and subsidies",1318,DOLLARS(millions)
9085,2016,Q,Health Care and Social Assistance,f_50-99,Total income,1397,DOLLARS(millions)
9086,2016,Q,Health Care and Social Assistance,f_50-99,Total expenditure,1368,DOLLARS(millions)
9087,2016,Q,Health Care and Social Assistance,f_50-99,Operating profit before tax,21,DOLLARS(millions)
9088,2016,Q,Health Care and Social Assistance,f_50-99,Total assets,1756,DOLLARS(millions)
9089,2016,Q,Health Care and Social Assistance,f_50-99,Fixed tangible assets,921,DOLLARS(millions)
9090,2016,Q,Health Care and Social Assistance,g_100-199,Activity unit,129,COUNT
9091,2016,Q,Health Care and Social Assistance,g_100-199,Rolling mean employees,17511,COUNT
9092,2016,Q,Health Care and Social Assistance,g_100-199,Salaries and wages paid,711,DOLLARS(millions)
9093,2016,Q,Health Care and Social Assistance,g_100-199,"Sales, government funding, grants and subsidies",1790,DOLLARS(millions)
9094,2016,Q,Health Care and Social Assistance,g_100-199,Total income,1966,DOLLARS(millions)
9095,2016,Q,Health Care and Social Assistance,g_100-199,Total expenditure,1657,DOLLARS(millions)
9096,2016,Q,Health Care and Social Assistance,g_100-199,Operating profit before tax,202,DOLLARS(millions)
9097,2016,Q,Health Care and Social Assistance,g_100-199,Total assets,4420,DOLLARS(millions)
9098,2016,Q,Health Care and Social Assistance,g_100-199,Fixed tangible assets,1488,DOLLARS(millions)
9099,2016,Q,Health Care and Social Assistance,h_200+,Activity unit,81,COUNT
9100,2016,Q,Health Care and Social Assistance,h_200+,Rolling mean employees,60114,COUNT
9101,2016,Q,Health Care and Social Assistance,h_200+,Salaries and wages paid,2170,DOLLARS(millions)
9102,2016,Q,Health Care and Social Assistance,h_200+,"Sales, government funding, grants and subsidies",3758,DOLLARS(millions)
9103,2016,Q,Health Care and Social Assistance,h_200+,Total income,4020,DOLLARS(millions)
9104,2016,Q,Health Care and Social Assistance,h_200+,Total expenditure,3690,DOLLARS(millions)
9105,2016,Q,Health Care and Social Assistance,h_200+,Operating profit before tax,307,DOLLARS(millions)
9106,2016,Q,Health Care and Social Assistance,h_200+,Total assets,5338,DOLLARS(millions)
9107,2016,Q,Health Care and Social Assistance,h_200+,Fixed tangible assets,2015,DOLLARS(millions)
9108,2016,Q,Health Care and Social Assistance,i_Industry_Total,Activity unit,18513,COUNT
9109,2016,Q,Health Care and Social Assistance,i_Industry_Total,Rolling mean employees,151866,COUNT
9110,2016,Q,Health Care and Social Assistance,i_Industry_Total,Salaries and wages paid,6534,DOLLARS(millions)
9111,2016,Q,Health Care and Social Assistance,i_Industry_Total,"Sales, government funding, grants and subsidies",14679,DOLLARS(millions)
9112,2016,Q,Health Care and Social Assistance,i_Industry_Total,Total income,15674,DOLLARS(millions)
9113,2016,Q,Health Care and Social Assistance,i_Industry_Total,Total expenditure,13572,DOLLARS(millions)
9114,2016,Q,Health Care and Social Assistance,i_Industry_Total,Operating profit before tax,1908,DOLLARS(millions)
9115,2016,Q,Health Care and Social Assistance,i_Industry_Total,Total assets,18488,DOLLARS(millions)
9116,2016,Q,Health Care and Social Assistance,i_Industry_Total,Fixed tangible assets,6811,DOLLARS(millions)
9117,2016,R,Arts and Recreation Services,a_0,Activity unit,6444,COUNT
9118,2016,R,Arts and Recreation Services,a_0,Rolling mean employees,0,COUNT
9119,2016,R,Arts and Recreation Services,a_0,Salaries and wages paid,110,DOLLARS(millions)
9120,2016,R,Arts and Recreation Services,a_0,"Sales, government funding, grants and subsidies",757,DOLLARS(millions)
9121,2016,R,Arts and Recreation Services,a_0,Total income,893,DOLLARS(millions)
9122,2016,R,Arts and Recreation Services,a_0,Total expenditure,743,DOLLARS(millions)
9123,2016,R,Arts and Recreation Services,a_0,Operating profit before tax,146,DOLLARS(millions)
9124,2016,R,Arts and Recreation Services,a_0,Total assets,1602,DOLLARS(millions)
9125,2016,R,Arts and Recreation Services,a_0,Fixed tangible assets,981,DOLLARS(millions)
9126,2016,R,Arts and Recreation Services,b_1-5,Activity unit,2358,COUNT
9127,2016,R,Arts and Recreation Services,b_1-5,Rolling mean employees,4668,COUNT
9128,2016,R,Arts and Recreation Services,b_1-5,Salaries and wages paid,148,DOLLARS(millions)
9129,2016,R,Arts and Recreation Services,b_1-5,"Sales, government funding, grants and subsidies",585,DOLLARS(millions)
9130,2016,R,Arts and Recreation Services,b_1-5,Total income,719,DOLLARS(millions)
9131,2016,R,Arts and Recreation Services,b_1-5,Total expenditure,669,DOLLARS(millions)
9132,2016,R,Arts and Recreation Services,b_1-5,Operating profit before tax,63,DOLLARS(millions)
9133,2016,R,Arts and Recreation Services,b_1-5,Total assets,1142,DOLLARS(millions)
9134,2016,R,Arts and Recreation Services,b_1-5,Fixed tangible assets,736,DOLLARS(millions)
9135,2016,R,Arts and Recreation Services,c_6-9,Activity unit,351,COUNT
9136,2016,R,Arts and Recreation Services,c_6-9,Rolling mean employees,2535,COUNT
9137,2016,R,Arts and Recreation Services,c_6-9,Salaries and wages paid,69,DOLLARS(millions)
9138,2016,R,Arts and Recreation Services,c_6-9,"Sales, government funding, grants and subsidies",C,DOLLARS(millions)
9139,2016,R,Arts and Recreation Services,c_6-9,Total income,294,DOLLARS(millions)
9140,2016,R,Arts and Recreation Services,c_6-9,Total expenditure,283,DOLLARS(millions)
9141,2016,R,Arts and Recreation Services,c_6-9,Operating profit before tax,C,DOLLARS(millions)
9142,2016,R,Arts and Recreation Services,c_6-9,Total assets,395,DOLLARS(millions)
9143,2016,R,Arts and Recreation Services,c_6-9,Fixed tangible assets,305,DOLLARS(millions)
9144,2016,R,Arts and Recreation Services,d_10-19,Activity unit,378,COUNT
9145,2016,R,Arts and Recreation Services,d_10-19,Rolling mean employees,5058,COUNT
9146,2016,R,Arts and Recreation Services,d_10-19,Salaries and wages paid,154,DOLLARS(millions)
9147,2016,R,Arts and Recreation Services,d_10-19,"Sales, government funding, grants and subsidies",421,DOLLARS(millions)
